unit,time,rpm_config,stage_temp_x,spindle_vibration_x,spindle_vibration_y,coolant_pressure,coolant_flow_rate,sensor_9,airflow_alignment_error,voltage_fluctuation,sensor_13,sensor_14,thermal_drift_z,motor_torque,load_variation,power_draw,RUL
1,39,100.0,0.12041909398675443,0.20147491324535594,0.18258381566216997,0.7676868675096387,0.06823360713860893,9051.76,0.0691753396289343,522.23,2388.05,8131.81,0.25249301938404045,0.25,38.7,0.7597486601367578,153
1,40,100.0,0.21080086618445648,0.16081514684126574,0.2103038824161061,0.90807743263872,0.19207556869878317,9052.98,0.228428441858874,521.84,2388.01,8131.03,0.12735946547169164,0.25,38.84,0.7726852707447733,152
1,41,100.0,0.27442823123402604,0.4926596345020471,0.24744080112039768,0.7097336344943415,0.18709828782266413,9048.99,0.0455401037073031,522.07,2388.03,8138.08,0.33320422188997867,0.25,39.13,0.8974311587506918,151
1,42,100.0,0.16535899206832028,0.2533844334308668,0.20033130557945356,0.7599670183205944,0.2488818061110578,9057.06,0.3530811814235406,522.23,2388.05,8130.88,0.2878236230480269,0.25,39.0,0.7691739050083157,150
1,43,100.0,0.21133030244271822,0.4999222354995325,0.3202259701016672,0.6993533236277756,0.0742583058481614,9057.88,0.22019598590127742,522.74,2388.09,8127.22,0.23126629277208366,0.25,38.99,0.6579190537793451,149
1,44,100.0,0.0875196944729737,0.3353323500746015,0.1957957007454567,0.8098631944372414,0.11546176737101632,9046.87,0.31961611238470056,522.3,2388.0,8131.45,0.2970024759009675,0.25,39.06,0.9545370541489575,148
1,45,100.0,0.3265299924918281,0.17316424507193062,0.14319010242837038,0.7349834810495963,0.2586796835266796,9060.32,0.3198714910150571,521.73,2388.05,8128.31,0.256255428633942,0.375,38.79,0.8048419885418596,147
1,46,100.0,0.2857641286940975,0.3838477504493625,0.19746749940356523,0.7180702619195358,0.1853117264163302,9060.38,0.1294258606102403,522.02,2388.08,8128.71,0.19047125678751087,0.375,38.93,0.768249861393457,146
1,47,100.0,0.19805387669731545,0.09752744756355725,0.2391593573542039,0.863279162976653,0.17481806880368822,9052.04,0.14340055146431752,521.84,2388.05,8126.21,0.17967795527824393,0.25,38.99,0.9767141009055678,145
1,48,100.0,0.0715628072605341,0.3919359179170243,0.14328294877911674,0.7790456510218462,0.2569171240402284,9045.26,0.2859811091593585,521.91,2388.06,8129.99,0.3642217263497045,0.25,38.94,0.7506930327111405,144
1,49,100.0,0.20905590031981092,0.24240475621477486,0.10733798373816938,0.8277669516452022,0.22976636034400144,9050.64,0.1425023513440209,521.37,2388.04,8135.48,0.2742546818435585,0.25,39.06,0.9074108297911607,143
1,50,100.0,0.42287120185665117,0.3910374845210214,0.25779684606908404,0.7554640398351751,0.20570544380098,9048.6,0.33708423018206446,522.33,2388.09,8127.3,0.23888506962601497,0.25,38.85,0.834965810386251,142
1,51,100.0,0.4392670941490451,0.2852119904924564,0.17558441273584435,0.7113860458459556,0.0786039260619873,9047.09,0.06460700222319105,521.91,2388.05,8134.36,0.4328948801462431,0.375,38.94,0.750877841434118,141
1,52,100.0,0.4200524619549242,0.22148170466545736,0.050951650566254614,0.5486953486454524,0.12667673562918935,9056.01,0.02691573406640657,522.1,2388.07,8132.82,0.44222025509603213,0.125,39.0,0.7022731472925514,140
1,53,100.0,0.3591618674876145,0.07976351680714089,0.22293708485955932,0.8116771969927186,0.16640018655471067,9051.15,0.19636947485466294,521.96,2388.06,8134.38,0.3947232431897305,0.25,38.9,0.7737941230826095,139
1,54,100.0,0.2846711657081187,0.5383508225825793,0.19557504935296066,0.7632103183480581,0.13124466495810339,9056.29,0.2636556223742801,522.44,2388.06,8129.95,0.3138402853319633,0.25,38.96,0.5100720754019576,138
1,55,100.0,0.28034129437429556,0.26411021146551406,0.2053935344456974,0.8794955288208257,0.1347177897750953,9048.94,0.28130422922912857,522.11,2388.02,8134.1,0.2656450523855156,0.25,39.06,0.7353539087044894,137
1,56,100.0,0.31111811001477463,0.3134589755028827,0.18440874427894016,0.7698229454260002,0.024416250098511227,9042.42,0.17094681097270836,522.48,2388.04,8135.4,0.2619285962967979,0.125,38.68,0.7059693217519865,136
1,57,100.0,0.1646645661556363,0.21804186507014833,0.23645133312408007,0.6383447514368754,0.16694105163423956,9050.8,0.1939657641556778,521.62,2388.08,8135.48,0.32243683295426706,0.25,38.84,0.7353539087044894,135
1,58,100.0,0.07287582946634075,0.46182183862718773,0.11324229335373559,0.8071869934424285,0.28027633903093374,9050.33,0.17628831344745066,522.21,2388.04,8132.08,0.3564078675169,0.0,38.93,0.6107928294215483,134
1,59,100.0,0.24771283669252853,0.6866903652941829,0.2549114502571186,0.9197064245123272,0.23065107021739095,9050.06,0.17497027061961035,521.32,2388.02,8128.81,0.41806507007565585,0.25,38.92,0.8974311587506918,133
1,60,100.0,0.2516966661780202,0.18500801170622339,0.24364506252778995,0.7747967876376265,0.18840669467681437,9051.69,0.29204026943749284,522.49,2388.03,8132.89,0.19927939175132536,0.375,38.89,0.791350951764926,132
1,61,100.0,0.15724275616673822,0.21360821285901466,0.30673471339109426,0.7956808091276173,0.34135207525378064,9050.58,0.21629139109864326,522.34,2388.09,8131.66,0.3456623077098584,0.125,38.89,0.7484753280354823,131
1,62,100.0,0.18370198017618122,0.14331799866258166,0.15313772126685876,0.8782961166311907,0.3103114771492983,9053.62,0.1927923536773548,522.19,2388.1,8132.28,0.27090445159598886,0.125,39.03,0.576418406948811,130
1,63,100.0,0.35501168887788026,0.522005333615752,0.046145599288749395,0.651999952698219,0.1689969019498676,9049.96,0.3659355449722952,521.56,2388.01,8130.73,0.3709508970364013,0.5,38.77,0.7111439659951913,129
1,64,100.0,0.20822715560592542,0.24818638533453452,0.16770039945320292,0.747216041694827,0.3214535084025556,9043.67,0.3160814207907521,521.82,2388.04,8128.15,0.28775095490227187,0.125,38.93,0.7858066900757734,128
1,65,100.0,0.2258773123330684,0.2555809643640927,0.24818097549339058,0.76807262115355,0.1020564985301462,9044.01,0.4070076707788175,521.54,2388.13,8132.94,0.3996187047601225,0.25,38.9,0.7695435224542564,127
1,66,100.0,0.3141227605719905,0.3914488308858992,0.1525419729254196,0.7751452415322717,0.20408517743362609,9059.45,0.08242749379540726,521.76,2388.05,8128.32,0.2210234912281237,0.125,38.95,0.6586582886712264,126
1,67,100.0,0.24639954946019316,0.45319779786465375,0.2423275947356629,0.8468056929718841,0.3079308673595733,9050.24,0.2747529312711734,522.64,2388.08,8134.07,0.2144429435048707,0.375,38.97,0.6139345777120653,125
1,68,100.0,0.31829677183628746,0.16008444908422348,0.2785107079560092,0.7827503748245022,0.3185893432200828,9051.78,0.24609885814166432,521.72,2388.07,8132.39,0.34418273152632395,0.25,38.95,0.662724080576595,124
1,69,100.0,0.2906961722727601,0.4705432000295531,0.19672161188329795,0.9269384264968892,0.21450184996501775,9050.59,0.2901496616419621,522.22,2388.1,8129.13,0.38737519598005576,0.25,39.0,0.7676954352245389,123
1,70,100.0,0.20239810655903057,0.2304418000102686,0.23626519948279423,0.7769247145158715,0.32604259069466934,9053.43,0.2859242294366595,521.93,2388.12,8130.36,0.38012965473021154,0.25,38.86,0.9101829606357441,122
1,71,100.0,0.20025522519847527,0.10096899126193648,0.24406499420721417,0.7891721150735407,0.09737216569828888,9046.09,0.20602566131580602,521.72,2388.09,8134.28,0.33498526953081864,0.125,38.8,0.7933838477176138,121
1,72,100.0,0.28063332866514656,0.059155735240018714,0.33967213967973464,0.7176381550634403,0.20473089236020314,9054.42,0.18650801564790953,521.97,2388.09,8133.95,0.24666082186359972,0.125,38.84,0.6462761042321148,120
1,73,100.0,0.23220860253638875,0.5183895015424582,0.1117043723240485,0.7461322423268655,0.09051642404392624,9049.64,0.19469811097187772,522.04,2388.1,8129.85,0.27588563838256874,0.125,39.03,0.8107558676769528,119
1,74,100.0,0.4967209717077026,0.2531531562066718,0.20295737011694825,0.7819867950099422,0.23196970423487073,9045.85,0.41903369415395275,522.25,2387.97,8132.67,0.3320712063830271,0.25,38.8,0.7821105156163384,118
1,75,100.0,0.0987854572825313,0.16933713274809747,0.03163632974981567,0.6804215333895058,0.2243881726071777,9042.32,0.14378178053511448,521.77,2388.11,8130.13,0.5096514567146571,0.25,38.89,0.7268527074477902,117
1,76,100.0,0.20004807198341723,0.4167545454910737,0.137552789263772,0.695491376728512,0.07571091007957875,9056.55,0.3150114117564087,521.58,2388.03,8136.44,0.26857220529328885,0.0,39.02,0.8944742191831452,116
1,77,100.0,0.3360320246631545,0.3124107643964251,0.18981869187258837,0.9170047841387827,0.17996814295656804,9046.44,0.29067457358069504,521.6,2388.08,8135.25,0.4690355674640756,0.375,38.99,0.584365182036592,115
1,78,100.0,0.11160618267075506,0.11348325597142406,0.2703193102386905,0.6506208371945945,0.2509011536722028,9042.37,0.28402690463140345,522.28,2388.16,8133.91,0.20034686028453308,0.25,38.88,0.7203844021437789,114
1,79,100.0,0.16377406003880424,0.17458685837926424,0.2657210939052277,0.7213157111742134,0.1280039789944567,9047.86,0.2415021565200206,521.85,2388.13,8135.4,0.33817765681327927,0.5,38.9,0.6529292182591035,113
1,80,100.0,0.09251169250489966,0.5157779261080293,0.0,0.7537742717985623,0.1801837887023794,9043.67,0.4649065363497158,521.52,2388.1,8134.66,0.3716184707360668,0.25,38.89,0.7438551099611885,112
1,81,100.0,0.406490252619335,0.2593872227372245,0.21720556461972507,0.7466241774000366,0.3195260074980979,9045.31,0.3016206624761395,521.66,2388.05,8128.87,0.3993186068941341,0.25,38.77,0.7654777305488807,111
1,82,100.0,0.13513569424242178,0.41189556800490124,0.14354390052545085,0.8150924103927082,0.29413063680385676,9048.22,0.16871020418385285,521.95,2388.03,8134.04,0.2814590374500696,0.375,38.89,0.5775272592866401,110
1,83,100.0,0.3802556722238819,0.3755189165381836,0.3287170905442025,0.65664608740326,0.2457538731960085,9049.08,0.14430087689827076,521.93,2388.05,8131.32,0.34138322169306434,0.125,38.8,0.6812049528737774,109
1,84,100.0,0.37322069419025183,0.28428974524505435,0.3343273446001902,0.7532652927898766,0.14170354411817243,9050.47,0.2699809028856066,521.54,2388.06,8131.54,0.3186375923479261,0.25,38.73,0.5664387359083278,108
1,85,100.0,0.2282501100841614,0.44965994211762705,0.3179273197545953,0.8691867311738406,0.0219327652011998,9056.08,0.25097781305381517,522.3,2388.05,8135.31,0.49178421977926945,0.25,39.01,0.6009979671040426,107
1,86,100.0,0.05164150078849161,0.40235863814432804,0.2563997270260714,0.7021105457311876,0.31858870181986276,9047.26,0.2626652314328908,521.82,2388.09,8130.06,0.3651715773565769,0.5,38.94,0.8052116059878003,106
1,87,100.0,0.24733018324667455,0.326408930315786,0.5011628615945796,0.7966673568957106,0.4455385500759803,9050.52,0.2345971540402445,521.43,2388.06,8130.41,0.44502364399925654,0.125,38.88,0.7048604694141503,105
1,88,100.0,0.10053256925016285,0.13258995931031592,0.32129256010139073,0.8880988710660915,0.21885898055552389,9046.73,0.32861088348975187,522.2,2388.04,8131.47,0.5307873942964392,0.25,38.9,0.6464609129550851,104
1,89,100.0,0.21318119175430184,0.256111252540137,0.22188042540478392,0.7533899862248745,0.15147407620497688,9055.24,0.32993592934393234,521.55,2388.08,8135.15,0.488425845179286,0.25,38.95,0.6837922749953762,103
1,90,100.0,0.380970466780866,0.24350752499090333,0.4969321988641937,0.5113400824925804,0.32538940684116824,9051.27,0.2246592061765611,521.49,2388.09,8129.72,0.28350573834065784,0.125,38.98,0.9469598965071171,102
1,91,100.0,0.10749220966965822,0.26002812828711086,0.28708734473897835,0.6680613793210739,0.12631325131133053,9050.72,0.2200686716578204,521.55,2388.1,8134.4,0.2807720405004517,0.5,39.11,0.7861763075217141,101
1,92,100.0,0.4708996897730344,0.44645119075784123,0.18457428944202547,0.7308797718343101,0.4423858394557101,9048.36,0.3164810530139519,521.91,2388.05,8131.39,0.29419723042246915,0.25,38.99,0.7270375161707605,100
1,93,100.0,0.45448480343105757,0.5797009401251572,0.38277504622902114,0.7896861442579279,0.20607157996619208,9047.87,0.32809746646223203,521.43,2388.08,8133.15,0.38860815180117925,0.25,38.86,0.533912400665308,99
1,94,100.0,0.29574708821826334,0.2035746971151724,0.2917708532640475,0.7419223016474064,0.46978842185490066,9045.83,0.3404937656724982,521.61,2388.07,8132.4,0.5277890355529706,0.375,38.85,0.7706523747920926,98
1,95,100.0,0.4585275931702313,0.0,0.4242466121336861,0.7532415737232157,0.06648296570529055,9048.85,0.2643452745739694,521.92,2388.02,8131.63,0.5707155941520838,0.5,38.76,0.6802809092589115,97
1,96,100.0,0.19158137611725579,0.2322857624971988,0.04048726184480955,0.6203275907828356,0.21618109690371057,9048.71,0.271008748377092,521.66,2388.06,8130.69,0.4427327330070767,0.25,38.88,0.6776935871373126,96
1,97,100.0,0.1445901419681377,0.6523992595925421,0.36533338337672205,0.6347782506744863,0.2887768483651598,9046.1,0.3274307491796762,521.67,2388.06,8128.74,0.3633672836163626,0.25,39.01,0.6237294400295639,95
1,98,100.0,0.11541574485579531,0.48510986285626956,0.2820944524503659,0.4822347146666175,0.20487009681892232,9045.49,0.25970391439026486,522.31,2388.06,8127.89,0.3299227092986925,0.125,38.96,0.5481426723341372,94
1,99,100.0,0.2987978519585681,0.5432703750663705,0.3222774404414892,0.7183076643294442,0.23967843165519298,9045.14,0.27714415469844766,521.42,2388.1,8131.77,0.5191637750884013,0.375,38.82,0.5054518573276567,93
1,100,100.0,0.2046783142741333,0.43196697085293323,0.45639853372890116,0.8253127934629845,0.20839926953158283,9045.72,0.46503830281238123,521.55,2388.08,8132.49,0.41454414287643715,0.25,38.93,0.8320088708186972,92
1,101,100.0,0.4145780036597557,0.23629963312475866,0.25233796859171065,0.6263767815043195,0.18131783052649553,9052.3,0.45223490987703485,521.89,2388.08,8125.97,0.4572929826552681,0.125,38.75,0.842912585474032,91
1,102,100.0,0.4567719545786417,0.4134084541550962,0.25264083433616946,0.6381595377065992,0.47401127828470635,9051.36,0.3522692443369593,521.38,2388.05,8130.4,0.567885980739355,0.375,38.94,0.7512474588800586,90
1,103,100.0,0.19960844456539917,0.13159987477024515,0.2473398730004206,0.6902966604131393,0.29115092209667637,9053.28,0.41407606666252406,521.41,2388.1,8124.4,0.4190329165147091,0.25,38.69,0.8687858066900702,89
1,104,100.0,0.23157244372958985,0.46804953530067905,0.32544008941100344,0.6941450376118894,0.25460078841933864,9044.73,0.23553388483995974,522.38,2388.09,8131.89,0.3342474686129435,0.25,38.96,0.7031971909074102,88
1,105,100.0,0.12028567067164886,0.38362491388551234,0.24755474891090046,0.5660586145235982,0.2923512640163608,9048.36,0.21011798857809083,521.81,2388.08,8134.01,0.4539284137366053,0.375,38.77,0.7889484383662833,87
1,106,100.0,0.38810643306936754,0.4114378916418673,0.2792160784184574,0.6795962096240089,0.24563692184437969,9049.82,0.31230410547072296,521.51,2388.09,8126.38,0.6275514648295228,0.25,39.08,0.8427277767510617,86
1,107,100.0,0.32802243310163703,0.629516978111873,0.3632940891236558,0.7128633308896042,0.21518538078998972,9048.68,0.2409732647245093,521.75,2388.07,8132.4,0.43262748670176165,0.75,39.01,0.8312696359268159,85
1,108,100.0,0.7100468779274252,0.29830113796489854,0.15110890748013617,0.8764055819085002,0.44005846776872204,9047.03,0.44266756793994944,521.52,2388.03,8131.52,0.38787035914339896,0.375,38.75,0.6364812419146162,84
1,109,100.0,0.3140560237482646,0.31781611994878745,0.39871684376313965,0.6779544101272279,0.302616991438299,9051.13,0.4156979845223532,521.62,2388.11,8130.97,0.2497198979030557,0.5,39.05,0.7342450563666603,83
1,110,100.0,0.33520476671958477,0.4456555289741573,0.1975032336047704,0.7930195621279381,0.41950964234729327,9051.4,0.39783817066172134,522.01,2388.12,8127.16,0.6169557001555717,0.375,39.06,0.6215117353539128,82
1,111,100.0,0.38222973224452517,0.24342160626385834,0.3731087191908671,0.6552642924398526,0.3738641624331649,9051.64,0.4561292656514695,521.53,2388.14,8132.4,0.5349738493390817,0.25,38.92,0.4707078174089787,81
1,112,100.0,0.37991187975006824,0.31818768236121997,0.21196612208864707,0.5843213435115899,0.1939147878838412,9051.28,0.1459165063199208,521.9,2388.08,8131.52,0.5094583222326108,0.5,38.84,0.6688227684346657,80
1,113,100.0,0.3880990264918296,0.47572773270486834,0.3340967081311277,0.5188044444965669,0.3161191222952766,9053.15,0.3274940810885951,521.75,2388.16,8129.32,0.5864893938870424,0.375,38.9,0.6492330437996614,79
1,114,100.0,0.23865129434443588,0.3886183545972841,0.24111853843618292,0.8418466578893629,0.2150564773246515,9046.58,0.42320255400005635,521.68,2388.15,8132.36,0.4562083537479964,0.5,38.89,0.7699131399002042,78
1,115,100.0,0.38070602494735795,0.6193979027036605,0.3345095245416658,0.8039732406750204,0.35867199239874026,9050.37,0.30783174763649157,521.36,2388.12,8127.6,0.48664215395165655,0.375,38.93,0.6346331546848987,77
1,116,100.0,0.37043900152497145,0.09726632545781655,0.21603231001287782,0.8691864544878456,0.2521180289286349,9049.71,0.30588700613536446,521.6,2388.05,8134.46,0.37487410343834426,0.5,39.03,0.725189428941043,76
1,117,100.0,0.26603485861761555,0.4370598383007831,0.4050256376487269,0.9125514038330209,0.31250933741284825,9049.61,0.37391947291440886,521.22,2388.1,8126.12,0.45434623543456354,0.125,38.73,0.402513398632415,75
1,118,100.0,0.2518162529036658,0.2898330051163711,0.4047685144693034,0.8332638441763436,0.3023614306730451,9051.12,0.3988755182457808,521.31,2388.12,8135.21,0.4483235578963374,0.375,38.88,0.624283866198482,74
1,119,100.0,0.38202240355258255,0.6896617740361037,0.2794290816796021,0.7209619574801991,0.3187190658882173,9045.89,0.3980194156688839,521.46,2388.09,8123.85,0.4549697913182271,0.5,39.01,0.6653114026982081,73
1,120,100.0,0.43832940851768853,0.5809918067173427,0.3621233172900915,0.6953605005888619,0.31870148172856716,9048.72,0.43437324818831513,521.34,2388.1,8125.57,0.3836916539864532,0.375,38.81,0.6418406948807913,72
1,121,100.0,0.36711561984708396,0.5731761251576657,0.4703513142873419,0.7032866640901716,0.23493758765198436,9040.97,0.3132190219904629,521.3,2388.04,8133.94,0.479729965322818,0.5,38.63,0.856034004805025,71
1,122,100.0,0.6350409394448775,0.5775566650325175,0.5236704835815615,0.6410148613113904,0.48394488291523885,9042.39,0.4374063635982921,520.92,2388.12,8131.81,0.49016521345832587,0.375,38.86,0.5923119571243731,70
1,123,100.0,0.673652002334677,0.3254114051483583,0.242903683936035,0.45582285158943137,0.38361799838639854,9049.44,0.2866976481402901,521.6,2388.17,8129.72,0.5330994998944476,0.25,38.9,0.6157826649417899,69
1,124,100.0,0.30678313065169505,0.34264370956754675,0.2234980443256518,0.3682107520987472,0.4162710627906563,9053.03,0.3990036880845551,521.4,2388.13,8133.82,0.5639735205586689,0.375,38.8,0.5087784143411511,68
1,125,100.0,0.4983995570876232,0.2828222183969302,0.3295902152256218,0.40777027833286184,0.402298136454192,9046.16,0.4615572032623021,521.57,2388.11,8126.33,0.4121640207267916,0.5,38.68,0.6377749029754156,67
1,126,100.0,0.3115618341506661,0.18090521104360846,0.6400164584386516,0.7080708775781943,0.16360737073500786,9049.11,0.35114177460143026,521.35,2388.08,8130.94,0.5440976720369477,0.25,38.85,0.49916836074662285,66
1,127,100.0,0.5107300931323948,0.3340814107193637,0.15166493731756958,0.7298153461672428,0.2868070953627466,9047.9,0.45967970698841754,521.34,2388.1,8133.0,0.6073092564313143,0.375,38.91,0.5884309739419677,65
