unit,time,rpm_config,stage_temp_x,spindle_vibration_x,spindle_vibration_y,sensor_6,coolant_pressure,coolant_flow_rate,sensor_9,airflow_alignment_error,voltage_fluctuation,sensor_13,sensor_14,thermal_drift_z,motor_torque,load_variation,power_draw,RUL
1,47,100.0,0.44751511002536404,0.5013036703149893,0.21923822961333528,21.61,0.6750907899532024,0.20266739331964345,9073.71,0.21260783380383685,522.03,2387.97,8150.46,0.15426649735002584,0.3333333333333357,39.14,0.44395161290322704,212
1,48,100.0,0.3837457337099863,0.20165501659776197,0.23903437807753036,21.61,0.6879401667088416,0.23850299810783326,9066.97,0.20281086151332772,522.29,2388.04,8150.94,0.23866064573319434,0.5555555555555571,39.02,0.5443548387096797,211
1,49,100.0,0.3554745366222676,0.31973468809113115,0.12335627737956045,21.61,0.6293745250261509,0.28788642231938866,9076.18,0.21171056768330487,521.94,2388.01,8149.51,0.19570752837486793,0.11111111111111427,38.92,0.6721774193548455,210
1,50,100.0,0.37029258921998576,0.43893491779036964,0.22458453159085678,21.61,0.7135295415664586,0.10049810545024229,9068.53,0.05367676331590587,522.01,2388.04,8148.25,0.27552147237514646,0.3333333333333357,38.97,0.6572580645161352,209
1,51,100.0,0.28913336582766647,0.35227265498862437,0.04599478540179902,21.61,0.8189144173423415,0.14535084274575638,9067.59,0.15336141214694265,522.4,2387.98,8153.0,0.10978934697718756,0.22222222222222143,38.9,0.8661290322580726,208
1,52,100.0,0.44799136352560254,0.20272597171470608,0.338620147791012,21.61,0.6696531307789826,0.08973904435424629,9063.21,0.180398922053719,521.69,2387.93,8150.07,0.22257293564575775,0.22222222222222143,38.97,0.5425403225806562,207
1,53,100.0,0.38835036386112165,0.1938659533401932,0.2582184030661061,21.61,0.4425328167065743,0.25818868095393555,9064.82,0.24973041201023705,522.4,2388.04,8150.1,0.2937702417180965,0.22222222222222143,38.91,0.786693548387106,206
1,54,100.0,0.39929957300711294,0.24963608638595502,0.39321282336788954,21.61,0.8392480244319529,0.2599377514761727,9068.35,0.16699489227632824,522.28,2388.04,8145.58,0.2596036626544951,0.3333333333333357,38.99,0.7254032258064598,205
1,55,100.0,0.3073690641412554,0.33611167020826827,0.2842128397386112,21.61,0.7816230316925044,0.20358997149105562,9066.05,0.08931240897101134,522.42,2388.02,8150.6,0.28861500024719433,0.22222222222222143,38.93,0.787701612903227,204
1,56,100.0,0.5186116171423123,0.2692108734342611,0.17148863765918776,21.6,0.7059389504059368,0.21074926116671122,9067.08,0.05673183464554654,522.67,2388.03,8148.37,0.3593601380690572,0.5555555555555571,38.96,0.7108870967741936,203
1,57,100.0,0.3948518184992622,0.29877422863567915,0.1709777835083699,21.61,0.7189205619809229,0.08228061562931543,9074.48,0.08013674950458949,522.14,2387.99,8148.7,0.2006601819597229,0.22222222222222143,39.0,0.837903225806464,202
1,58,100.0,0.2023142777329099,0.3471527916102488,0.3134079528644733,21.61,0.6110062721933218,0.09387231065102242,9068.44,0.1228621222237507,521.89,2388.05,8148.44,0.27924928319510656,0.44444444444444287,39.2,0.6133064516129139,201
1,59,100.0,0.2138755427228034,0.40112871006757445,0.3740790599753723,21.61,0.7635671864853464,0.06929714865236747,9066.73,0.17928034646462976,522.84,2388.01,8151.41,0.3688078651003366,0.44444444444444287,38.98,0.8870967741935587,200
1,60,100.0,0.4126235841865764,0.053802343492598936,0.393694823138361,21.61,0.6873888380069673,0.24718712696812872,9069.03,0.22924245159168066,522.32,2387.98,8148.29,0.22006816030398824,0.3333333333333357,38.99,0.5425403225806562,199
1,61,100.0,0.2002866138206798,0.230983754183697,0.25933423613551554,21.61,0.6709463340236823,0.20300143923668656,9075.7,0.17088030582806368,522.28,2387.98,8152.04,0.12243534896824926,0.22222222222222143,39.19,0.7540322580645196,198
1,62,100.0,0.39434052515241547,0.5626193142913465,0.2133897535550453,21.61,0.6849513574475168,0.26967644624619425,9067.62,0.1888663244401414,522.33,2388.02,8150.95,0.3504768609569773,0.11111111111111427,38.91,0.6760080645161395,197
1,63,100.0,0.13944984548828643,0.22371120156655167,0.33815309376972635,21.61,0.8229611207800644,0.20544392754891305,9065.3,0.2379997820464581,522.76,2388.04,8151.24,0.2759985274764851,0.22222222222222143,38.98,0.7741935483871032,196
1,64,100.0,0.4014444653817577,0.4090743119444298,0.24670422181020513,21.61,0.8601856076349179,0.17249293630538887,9072.87,0.2531697692933861,522.81,2387.98,8146.73,0.3148892517775508,0.22222222222222143,38.92,0.6510080645161409,195
1,65,100.0,0.2689505489773296,0.3978388097251653,0.06720120728388324,21.61,0.6517383749161354,0.054035325494623976,9068.0,0.23331623640589072,522.59,2387.97,8153.43,0.265491157498996,0.22222222222222143,39.07,0.9080645161290306,194
1,66,100.0,0.27426954197508735,0.2951331112276847,0.2115332359774662,21.61,0.7686213021963795,0.08139603965719289,9072.46,0.2718498236510314,521.68,2387.99,8147.89,0.42479682079850534,0.22222222222222143,39.03,0.4798387096774235,193
1,67,100.0,0.21514748892420243,0.2798136399807163,0.25023842870240287,21.61,0.7208588656235975,0.2562738793021708,9072.09,0.266839586087535,521.77,2388.03,8152.11,0.3814055459264303,0.22222222222222143,38.79,0.48286290322581493,192
1,68,100.0,0.2379773093769586,0.12229963991642734,0.29995966482368175,21.61,0.6979228841203167,0.28716352200808615,9072.69,0.2675500893548346,521.81,2387.95,8142.59,0.325016640274125,0.22222222222222143,38.97,0.7812500000000071,191
1,69,100.0,0.5544148545814664,0.4192378021353491,0.2521610902989373,21.61,0.6480814901241558,0.3143267101377205,9068.54,0.08538279029551887,522.55,2388.05,8153.08,0.41898770815781816,0.3333333333333357,39.07,0.5502016129032299,190
1,70,100.0,0.34322106918477857,0.4859478405531519,0.2878323601854085,21.61,0.7515582458441088,0.22220141360048729,9071.32,0.19695496293544323,522.22,2388.05,8148.04,0.37158393748674,0.44444444444444287,39.14,0.6703629032258149,189
1,71,100.0,0.43716038154622083,0.21712547031344087,0.20845523733148497,21.61,0.6429450804617431,0.2658769383260733,9073.21,0.14109933606854952,522.21,2387.98,8145.76,0.33112257441289117,0.22222222222222143,39.13,0.8689516129032384,188
1,72,100.0,0.1744272527241435,0.164573480915557,0.31115997990636757,21.61,0.7406371829334546,0.23734166025224113,9076.78,0.19472783942577365,522.23,2388.06,8144.3,0.4296797659279328,0.3333333333333357,39.04,0.6828629032258107,187
1,73,100.0,0.217747339852707,0.3240129645291461,0.207606163393816,21.61,0.750218326233977,0.27691932878678926,9073.4,0.25241840072712307,522.23,2388.03,8148.12,0.5422094266635646,0.44444444444444287,39.05,0.6981854838709722,186
1,74,100.0,0.1562228039895217,0.2263272615209715,0.2549312625801221,21.61,0.6833522989301741,0.20112704455550556,9065.14,0.16559636195611205,522.22,2388.01,8151.44,0.3686322477355972,0.44444444444444287,39.02,0.6705645161290334,185
1,75,100.0,0.29491059153531296,0.3339737503410163,0.17674390159617914,21.61,0.5641810197689097,0.16290766770816845,9064.8,0.14337854848704268,522.32,2387.98,8150.37,0.239445717048401,0.44444444444444287,39.02,0.7721774193548399,184
1,76,100.0,0.5447029004817807,0.30007107658001075,0.25719462912715585,21.61,0.7367692735145681,0.12014029547663085,9068.07,0.11362965687352755,522.64,2388.02,8155.63,0.28752832359152336,0.3333333333333357,38.77,0.6131048387096882,183
1,77,100.0,0.2181765623939782,0.15831394399526744,0.24783386854415212,21.61,0.68283122099254,0.16096690744416264,9070.8,0.21750688675935237,521.91,2388.08,8148.31,0.1939786884495831,0.22222222222222143,38.96,0.5901209677419388,182
1,78,100.0,0.5484550238667225,0.03487128573659959,0.26106304114506074,21.61,0.7040971450143729,0.19750808729713754,9074.23,0.16352363369227163,522.15,2388.09,8153.43,0.36044954838086696,0.22222222222222143,38.88,0.7379032258064555,181
1,79,100.0,0.22250514991446835,0.20953235524469704,0.26607226559003294,21.61,0.6450483008616459,0.22526553904026514,9070.53,0.060295454291690476,522.01,2388.03,8150.68,0.2551957482655247,0.22222222222222143,38.99,0.7175403225806534,180
1,80,100.0,0.024352772169294212,0.3153732460620162,0.10758892158800748,21.61,0.7995596299732597,0.204105105481176,9067.76,0.16503490602126192,521.93,2387.98,8153.0,0.3184746118848736,0.44444444444444287,38.85,0.8250000000000028,179
1,81,100.0,0.2636592919004954,0.15802132205215713,0.31084973024984563,21.61,0.5839970227119977,0.2271888609693633,9070.82,0.015336273787283972,522.32,2388.06,8153.66,0.4208460077444265,0.5555555555555571,38.94,0.7508064516129096,178
1,82,100.0,0.4270375564104256,0.3311119936660063,0.3093819174523915,21.61,0.768094123729469,0.2162187662670476,9064.56,0.1433743209136793,522.19,2388.05,8151.48,0.3646359135313624,0.44444444444444287,39.12,0.678427419354847,177
1,83,100.0,0.15100742818535196,0.3361076326302026,0.2973189296089238,21.61,0.934155684506635,0.20344483134795155,9063.6,0.17759026121171217,521.93,2388.04,8152.49,0.23673449128079938,0.44444444444444287,39.0,0.5260080645161338,176
1,84,100.0,0.18374738150524195,0.2791660054885554,0.23506139901972034,21.61,0.8270091740738508,0.24302499651275866,9066.72,0.2042946998397852,521.97,2388.07,8153.01,0.26322406714747615,0.11111111111111427,38.98,0.6241935483871046,175
1,85,100.0,0.43426057616278513,0.3363899878184853,0.2399018698103319,21.61,0.6187913118918971,0.21426126287860825,9070.36,0.3170479691701402,522.11,2388.04,8149.97,0.4034115097273556,0.6666666666666643,38.96,0.7653225806451687,174
1,86,100.0,0.2375622899602945,0.44296175190486053,0.3258438211397703,21.61,0.8312689386517889,0.20997523933783668,9065.76,0.25519312175101305,522.02,2387.96,8145.53,0.38921631538611123,0.44444444444444287,38.88,0.7905241935483929,173
1,87,100.0,0.31527280297680704,0.2524678670450413,0.2440507853599101,21.61,0.5796109309611097,0.3090161239633744,9066.48,0.3451745862271878,521.75,2388.05,8155.21,0.4293416318515568,0.3333333333333357,39.02,0.8516129032258135,172
1,88,100.0,0.0,0.35828316387505765,0.1899189445094649,21.61,0.6164471915915328,0.13361739743777434,9067.25,0.17183782500130462,522.05,2388.01,8145.17,0.37203750577033645,0.3333333333333357,39.08,0.5264112903225779,171
1,89,100.0,0.4750335948550628,0.5566172425177243,0.4035133802794064,21.61,1.0,0.34800929010907566,9069.17,0.1354883456936733,522.79,2388.02,8149.34,0.33185939181963064,0.3333333333333357,38.88,0.8433467741935488,170
1,90,100.0,0.3401824919999399,0.15814077121302716,0.2314262837183385,21.61,0.70208272848825,0.25163176060323167,9077.2,0.2553433763491668,522.08,2387.99,8153.72,0.24255000020598771,0.3333333333333357,39.03,0.5375000000000014,169
1,91,100.0,0.43725053694595317,0.5161020472408921,0.38921559444518294,21.61,0.802098797799772,0.24228405876510806,9063.78,0.2758810562353915,522.34,2388.05,8144.94,0.2686698309411355,0.5555555555555571,38.92,0.6645161290322648,168
1,92,100.0,0.16304803511019372,0.3367206865794188,0.22127503273278393,21.61,0.5897511834037346,0.17696150814117573,9076.64,0.2416067252783165,522.04,2387.98,8140.49,0.3037436809961882,0.44444444444444287,38.92,0.6016129032258135,167
1,93,100.0,0.44208906296091754,0.14428317076246344,0.3340748907521558,21.61,0.8030178301507931,0.3123712366359541,9074.6,0.3221987773951085,522.15,2388.0,8152.64,0.2074300096746562,0.3333333333333357,38.95,0.5368951612903317,166
1,94,100.0,0.48521479167078496,0.26793268342799337,0.1479525789444054,21.6,0.6948983475466548,0.08796764944690949,9071.37,0.07006973032321184,522.4,2388.02,8151.88,0.29887379530526204,0.3333333333333357,38.9,0.39959677419355444,165
1,95,100.0,0.5244920848730033,0.0,0.3868745571210397,21.61,0.7190552071533318,0.23124928888864815,9067.45,0.23267527113976172,522.18,2388.02,8150.69,0.3908401525880123,0.3333333333333357,38.93,0.6711693548387103,164
1,96,100.0,0.25869581403958364,0.3311397312024198,0.22271025862655236,21.61,0.6425325606141712,0.2799113669743747,9066.45,0.2680743772118319,522.14,2388.05,8152.69,0.37479639025837486,0.44444444444444287,38.78,0.7909274193548441,163
1,97,100.0,0.29480934212449483,0.24518058329778114,0.0,21.61,0.7839554369765835,0.3687390643190156,9066.66,0.33323802124247237,522.43,2388.05,8145.15,0.36281265581052224,0.3333333333333357,38.85,0.6334677419354833,162
1,98,100.0,0.2765507323244947,0.2044552614870625,0.3049980104990553,21.61,0.6208624064088326,0.45472465699094755,9069.55,0.25530876230887145,522.14,2388.02,8152.62,0.36501847676079535,0.44444444444444287,39.08,0.7552419354838733,161
1,99,100.0,0.5353767770984916,0.2527372898532576,0.30686032973311583,21.61,0.6502059988142435,0.28779588059569505,9070.04,0.16366903859706383,522.13,2388.08,8153.16,0.4308329987574524,0.44444444444444287,38.93,0.6610887096774221,160
1,100,100.0,0.2543551666524593,0.16738697207716058,0.3173045361395239,21.61,0.5811013523070869,0.1810518193306052,9065.77,0.38969010880511235,521.92,2387.99,8151.54,0.34743379570660693,0.3333333333333357,39.09,0.6717741935484014,159
1,101,100.0,0.4548813776071938,0.3081417198441798,0.2620558959969088,21.61,0.8053359244035221,0.18234885884703544,9074.03,0.1555011247306055,522.16,2388.01,8150.24,0.32392136248099135,0.22222222222222143,38.89,0.8193548387096854,158
1,102,100.0,0.2975864400096384,0.371732483741404,0.21261447599218286,21.61,0.8656294665284179,0.1461693293922508,9069.34,0.18781213335910962,522.27,2388.04,8153.3,0.37366688445383645,0.3333333333333357,38.94,0.7022177419354847,157
1,103,100.0,0.344611302900347,0.4784656737332753,0.39782205588342023,21.61,0.6055155539928307,0.2980295521019798,9067.41,0.2497998799327945,522.1,2388.04,8154.51,0.3920432264598581,0.22222222222222143,38.81,0.6562500000000071,156
1,104,100.0,0.6614723557620437,0.3049008795032151,0.4972885850474036,21.61,0.6759737669989931,0.2927083556296566,9070.45,0.1935072589627822,522.14,2388.05,8145.98,0.5020265079135626,0.44444444444444287,38.88,0.5453629032258078,155
1,105,100.0,0.4250375463513194,0.3325345709630909,0.15055002691137886,21.61,0.7116983152748162,0.18632657212037884,9063.92,0.2819583982939804,522.1,2388.09,8147.9,0.27111099675023453,0.22222222222222143,38.97,0.5129032258064541,154
1,106,100.0,0.18214613753883668,0.46165158816975804,0.2949127444778519,21.61,0.6022376618346641,0.30250784939562436,9068.46,0.2065057440522864,521.92,2388.02,8151.28,0.3745755264237225,0.5555555555555571,38.93,0.6651209677419345,153
1,107,100.0,0.3585550372866635,0.3737756061435604,0.24182968710173114,21.61,0.7148351125246108,0.41748788188397157,9065.94,0.16248210736005575,521.95,2388.03,8150.44,0.3443344918359763,0.44444444444444287,38.9,0.466129032258074,152
1,108,100.0,0.43001338859573934,0.46186249653897704,0.37693316258735265,21.61,0.689171540938986,0.24240185441340145,9070.22,0.10099956937131793,521.95,2388.0,8148.54,0.47065319120650884,0.3333333333333357,39.08,0.5030241935483915,151
1,109,100.0,0.35561003767105603,0.29145295926344517,0.21142909135177845,21.61,0.7796746922775526,0.3159686823209995,9076.76,0.18562145981242395,522.39,2387.99,8152.41,0.5200547679878262,0.3333333333333357,39.01,0.571169354838716,150
1,110,100.0,0.257514445484361,0.47627522274699174,0.264014407657033,21.61,0.5982182824521658,0.14479237966679648,9070.15,0.23869410195590035,521.86,2388.04,8149.36,0.44414277100040067,0.44444444444444287,39.04,0.6695564516129053,149
1,111,100.0,0.23550177120523585,0.34190102794518396,0.35728685344118105,21.61,0.6571859203325516,0.1278646696209762,9073.24,0.1405234513058602,522.25,2388.01,8148.14,0.36267093642527826,0.3333333333333357,38.93,0.5747983870967772,148
1,112,100.0,0.16287858654126808,0.4033956991533998,0.29634297253617703,21.61,0.6113492587708151,0.4134394908842296,9066.34,0.11171009261467901,522.62,2388.02,8148.53,0.49895601934470335,0.44444444444444287,38.97,0.8227822580645281,147
1,113,100.0,0.38284325640773886,0.46206908593052987,0.1576078747085532,21.6,0.5127315270306383,0.28658221356181457,9070.28,0.30096576899789085,522.12,2388.06,8150.81,0.36805456832010464,0.3333333333333357,38.87,0.7054435483871018,146
1,114,100.0,0.5204860343227153,0.2640370859279315,0.15453957797381435,21.61,0.718054823172082,0.34350400662424363,9072.94,0.18952280997178406,521.97,2388.0,8150.61,0.2859362696491239,0.44444444444444287,39.13,0.49274193548387046,145
1,115,100.0,0.3087795031166536,0.10352630973889632,0.21930441861151806,21.61,0.6710449522485646,0.23137529191626527,9062.33,0.29280424548975503,521.25,2388.07,8145.35,0.2989689023581441,0.44444444444444287,38.95,0.5756048387096797,144
1,116,100.0,0.3627039933437004,0.1431075776354902,0.2343621334126489,21.61,0.6810701548266707,0.0965122527186395,9074.77,0.28922302258289534,522.16,2388.02,8150.0,0.4154361972115481,0.44444444444444287,38.98,0.6750000000000043,143
1,117,100.0,0.5113518258787337,0.15377135817735166,0.4130047503967411,21.61,0.609553259244592,0.31304267735504254,9067.42,0.19351699951116075,521.47,2388.04,8148.83,0.4778323260393833,0.22222222222222143,39.2,0.643346774193553,142
