unit,time,chamber_temp_setpoint,pressure_mode,rpm_config,sensor_1,stage_temp_x,spindle_vibration_x,spindle_vibration_y,sensor_5,sensor_6,coolant_pressure,coolant_flow_rate,sensor_9,sensor_10,airflow_alignment_error,voltage_fluctuation,sensor_13,sensor_14,thermal_drift_z,motor_torque,sensor_18,sensor_19,load_variation,power_draw,RUL
1,11,0.4761679516350863,0.8294279112457853,100.0,491.19,0.6598356172636688,0.6480609455327451,0.5187961728684547,9.35,13.61,0.45628588301182366,0.8630949844954445,8709.62,1.07,0.6489385990707937,312.96,2387.83,8050.06,0.29875952376682324,0.6382978723404253,2324,100.0,24.63,0.4788523233537008,310
1,12,0.8330423579387867,0.991973064102765,100.0,449.44,0.17353543159282836,0.33328136205948367,0.23858260201699144,5.48,7.98,0.13184066202608502,0.6498739472188735,8337.46,1.02,0.44384579406531355,181.71,2387.86,8056.31,0.35478973906061384,0.30851063829787284,2223,100.0,14.68,0.15036899323229008,309
1,13,0.5949320826342112,0.7316545239678018,60.0,462.54,0.004339236739078878,0.02939666241371075,0.030678001383696696,7.05,9.01,0.08732947327871998,0.00018786516981084134,8000.07,0.94,0.014815819364570881,163.67,2028.14,7865.15,0.9521203938000502,0.021276595744680993,1915,84.93,14.41,0.1351218074433474,308
1,14,0.4761787700162671,0.8303311556471593,100.0,491.19,0.6639542233971714,0.6264561164048756,0.5425286157942892,9.35,13.61,0.4574335970341043,0.8631457653290182,8714.35,1.07,0.6543647201357561,313.3,2387.85,8051.34,0.3239973340779665,0.6489361702127661,2324,100.0,24.3,0.4811195628762201,307
1,15,0.5951395613114954,0.7304950018801973,60.0,462.54,0.002440069464098471,0.032734815233466996,0.02220619665642598,7.05,9.01,0.08802695928526671,9.528315003937138e-05,8004.94,0.94,0.015829957070780498,163.43,2028.11,7863.73,0.975440174240588,0.010638297872340718,1915,84.93,14.27,0.1322254089533289,306
1,16,0.4761884233530536,0.8281537692286414,100.0,491.19,0.6530840384958418,0.636254604851556,0.5527338281182885,9.35,13.61,0.4558064797421622,0.8630684183499948,8716.98,1.07,0.647338024819526,312.96,2387.86,8050.95,0.31237774556798037,0.6170212765957448,2324,100.0,24.54,0.47941346513552446,305
1,17,0.2381204673711924,0.300446048916245,100.0,489.05,0.631288231055513,0.6666109750631217,0.6719183147168302,10.52,15.46,0.5947219288366936,0.8525158202112504,8764.12,1.26,0.7405365030893902,369.56,2387.87,8122.63,0.102118055110759,0.6914893617021276,2319,100.0,28.45,0.6220851801888612,304
1,18,0.9996556291252909,0.9958603562949284,100.0,445.0,0.1260804624006644,0.27344830440017764,0.2160575401188547,3.91,5.7,0.0010459532357931511,0.6269702507206558,8309.02,1.02,0.4652363924430487,130.18,2387.98,8079.03,0.37184986263984543,0.2765957446808516,2212,100.0,10.62,0.008570165395123175,303
1,19,0.4760342432804637,0.825693299296962,100.0,491.19,0.6577322901954181,0.632067136757414,0.5306733218808968,9.35,13.61,0.4557569087882178,0.863034958621145,8710.08,1.07,0.6587414630819031,312.78,2387.8,8052.35,0.33125778062828726,0.6382978723404253,2324,100.0,24.14,0.4749356670785487,302
1,20,0.4762526967007846,0.8224012437880225,100.0,491.19,0.6560023583564236,0.6460124323015459,0.5240544549964414,9.35,13.61,0.45700416623593537,0.863026253704863,8713.63,1.07,0.6591459857862838,313.34,2387.78,8053.73,0.31095665816536844,0.6382978723404253,2324,100.0,24.37,0.47516239103080055,301
1,21,7.029904212669827e-05,0.011630739696715154,100.0,518.67,0.9829512068447084,0.925958387818897,0.937528526376973,14.62,21.58,0.9625849640440927,0.9974808689067789,9033.57,1.3,0.9284624849443448,519.21,2387.29,8122.18,0.0018211819796247752,0.9255319148936172,2388,100.0,38.89,0.9658553727908585,300
1,22,0.4760710464644451,0.8206428170454921,100.0,491.19,0.6624300855039253,0.6331739380265042,0.5226729706684052,9.35,13.61,0.4538902881364483,0.8630859595581422,8702.43,1.07,0.652300389409552,313.51,2387.78,8049.68,0.3127729802624102,0.6382978723404253,2324,100.0,24.45,0.48378356931518035,299
1,23,5.006797961684665e-05,0.015551628178966742,100.0,518.67,0.9851740083976939,0.9292436887110083,0.9207158456212574,14.62,21.58,0.9664617232969888,0.9988030486088819,9042.88,1.3,0.9208435080530899,520.64,2387.93,8134.19,0.004785232774108028,0.9255319148936172,2388,100.0,38.96,0.9746976069286843,298
1,24,0.5953095434508229,0.7348122279646175,60.0,462.54,0.002136613938693799,0.01281421444939257,0.010318046739263398,7.05,9.0,0.08816902938339344,0.00015030957431072522,7998.69,0.93,0.016947491216332544,163.3,2028.14,7867.52,0.9714821712204778,0.0,1915,84.93,14.28,0.1313241812431275,297
1,25,0.9999080236584499,0.9919213641149983,100.0,445.0,0.12324646130206496,0.2663918102240803,0.2189930290307922,3.91,5.7,0.0043700417208452635,0.6268235902170556,8305.97,1.02,0.46520976158313765,130.08,2387.96,8071.47,0.3652828873748617,0.2765957446808516,2212,100.0,10.46,0.005804133177649551,296
1,26,0.4761700733316364,0.8234790390426167,100.0,491.19,0.6536444937873069,0.6458878302235269,0.5405488226917479,9.35,13.61,0.4554803484169338,0.8631733004672437,8707.52,1.07,0.6367605903880813,313.13,2387.83,8057.07,0.3178527190962308,0.6382978723404253,2324,100.0,24.4,0.4752134039200571,295
1,27,0.23832328620004783,0.29957863524832223,100.0,489.05,0.6332251594799541,0.7015091243553111,0.6671567327139236,10.52,15.47,0.5953437515275912,0.8525920136869818,8768.73,1.26,0.7516336744047858,370.5,2387.87,8120.34,0.09891762570486229,0.6808510638297873,2319,100.0,28.53,0.6186389761146318,294
1,28,0.00016085373201772278,0.008318385995373177,100.0,518.67,0.9913045528733839,0.9270866312950736,0.9403552102036734,14.62,21.58,0.9629068608858333,0.997550331524006,9036.65,1.3,0.9310705069767371,518.59,2387.38,8118.02,0.015922813512179612,0.9255319148936172,2388,100.0,38.73,0.9718352170315034,293
1,29,0.5953156848136427,0.7355192940478094,60.0,462.54,0.0007356462897334382,0.0029524902995938795,0.03049975309880759,7.05,9.0,0.08789943351255664,0.0001098278393465435,8006.98,0.94,0.02275037396368429,163.47,2028.09,7865.17,0.9641958658446139,0.021276595744680993,1915,84.93,14.4,0.13144321131805975,292
1,30,0.476148334490749,0.8210240561569978,100.0,491.19,0.6573863449916155,0.6325981094046367,0.5312856665152892,9.35,13.61,0.4546028966636246,0.8629925862834318,8706.74,1.07,0.6514858860838135,312.89,2387.82,8053.22,0.3218276102483193,0.6276595744680851,2324,100.0,24.45,0.48145398070579176,291
1,31,0.47612792315913194,0.8283488836385956,100.0,491.19,0.6609976368061714,0.6611252237650729,0.5228972459680934,9.35,13.61,0.45516887363986264,0.8631208253826079,8709.24,1.07,0.6473927348506225,313.08,2387.82,8056.11,0.3295144007723798,0.6170212765957448,2324,100.0,24.44,0.4820888077720972,290
1,32,0.8332198683783959,0.9926738749744317,100.0,449.44,0.17670443222024534,0.28788111399428207,0.22622176650908576,5.48,7.97,0.13205266214710737,0.6499347700069702,8346.2,1.02,0.4331119692235701,182.53,2387.92,8062.45,0.36328510031775973,0.2978723404255321,2223,100.0,15.12,0.15357146905784863,289
1,33,0.9997000918191387,0.9932368645904728,100.0,445.0,0.12748775306926596,0.2690290906415074,0.20549180336026174,3.91,5.7,0.0005385754555777278,0.6268269535181608,8312.4,1.02,0.4658631516847134,129.98,2387.99,8077.69,0.36684516634927133,0.26595744680851086,2212,100.0,10.54,0.002851053699568118,288
1,34,0.8332495771002072,0.9887021156126413,100.0,449.44,0.17455615150657433,0.2911949857724774,0.2389535286558373,5.48,7.98,0.13088127916841408,0.6498507576914747,8335.33,1.02,0.43686217057452836,182.43,2387.87,8058.22,0.36864232391668716,0.3191489361702131,2223,100.0,14.89,0.15405325745638404,287
1,35,0.23811338353312927,0.3016396396211494,100.0,489.05,0.6347857890470241,0.6871024803885901,0.6786793342285686,10.52,15.47,0.5971235428730555,0.8525958719380702,8769.63,1.26,0.7399266894101526,370.54,2387.9,8122.59,0.08634667837151788,0.6808510638297873,2319,100.0,28.41,0.6226066452790406,286
1,36,0.9997063592116722,0.9893654835076136,100.0,445.0,0.11985732074111777,0.2588915511227077,0.20987339457608112,3.91,5.7,0.0017291324110330075,0.6267697599671154,8298.92,1.02,0.4612118414532973,129.9,2387.98,8071.54,0.3702407959591336,0.2765957446808516,2212,100.0,10.58,0.004783875392515846,285
1,37,0.8330348044617741,0.9930190948921275,100.0,449.44,0.1821676555138163,0.3073563467315199,0.2196456370754789,5.48,7.97,0.13059642867248755,0.6498492729774146,8334.09,1.02,0.4356738647425922,181.89,2387.88,8053.58,0.35052967350976516,0.30851063829787284,2223,100.0,14.94,0.15012526498361928,284
1,38,7.743669550511968e-06,0.010035371512669108,100.0,518.67,0.9886038819952887,0.9510836397522788,0.9480898989437705,14.62,21.58,0.9610306879754538,0.9968775273835027,9033.85,1.3,0.9529837256079396,519.09,2386.98,8121.13,0.027072342824712603,0.9255319148936172,2388,100.0,38.91,0.9700667702039385,283
1,39,0.8333034038829386,0.9938950938023704,100.0,449.44,0.17617336710414566,0.3239921121262763,0.22942146718742107,5.48,7.97,0.13056693140069703,0.6499543917980457,8340.85,1.02,0.4488107523770464,182.26,2387.85,8056.89,0.37105455044846414,0.30851063829787284,2223,100.0,14.92,0.1501366011812318,282
1,40,0.8331107321882861,0.988859654352595,100.0,449.44,0.17702136383925104,0.31069301137699945,0.207803242550892,5.48,7.98,0.13310426423765448,0.6498398461553734,8339.62,1.02,0.44686050338430006,182.03,2387.9,8055.65,0.37342044816495257,0.30851063829787284,2223,100.0,14.94,0.15250586648226466,281
1,41,0.595091113295695,0.7320855508621275,60.0,462.54,0.006502492115275871,0.019962883033496137,0.02082312840232925,7.05,9.01,0.08730303429508623,6.187472798213633e-05,8001.9,0.94,0.011701916927074674,164.3,2028.14,7860.14,0.9727909029581561,0.021276595744680993,1915,84.93,14.46,0.13609672043803073,280
1,42,0.5950996093221911,0.7285810909670302,60.0,462.54,0.0035965494083898264,0.034934463437581,0.017030494413202035,7.05,9.01,0.08763483231834934,0.00030242998838314605,7998.72,0.94,0.025341987554190926,164.33,2028.18,7866.13,0.9634771421714055,0.010638297872340718,1915,84.93,14.27,0.1294367043406301,279
1,43,0.595197328858173,0.7305368493078758,60.0,462.54,0.004330631520303108,0.024362930423850848,0.0,7.05,9.01,0.08665554002270742,0.00010892499086434526,7994.03,0.94,0.01499327454403554,163.84,2028.18,7865.94,0.9608924312212128,0.021276595744680993,1915,84.93,14.4,0.1358133154977158,278
1,44,0.5952442804492731,0.7284697690919033,60.0,462.54,3.074442182082748e-05,0.005725921470516759,0.0261659494600206,7.05,9.0,0.08736365766424747,4.059588579874429e-05,7998.64,0.93,0.007992599376942522,163.18,2028.1,7865.35,0.975015421353497,0.03191489361702127,1915,84.93,14.27,0.1333590287145886,277
1,45,0.595241174386353,0.7336652074385438,60.0,462.54,0.005218436626691414,0.01906340094402914,0.034245846027005644,7.05,9.0,0.08723880238817106,5.2658399264160494e-05,8005.92,0.94,0.003976086623496133,163.69,2028.14,7865.77,0.9632852037912683,0.03191489361702127,1915,84.93,14.22,0.13456633376033006,276
1,46,0.00011669917695707145,0.00852935784587135,100.0,518.67,0.9941619467675444,0.9263521756634794,0.9554337534502082,14.62,21.58,0.9629835743170834,0.9977440674030902,9036.5,1.3,0.9281966292059831,519.26,2387.45,8120.96,0.02293400614008645,0.9148936170212769,2388,100.0,38.95,0.961190527473275,275
1,47,0.5951417026573794,0.7272512743289853,60.0,462.54,0.010128988399888073,0.0,0.032865059735298185,7.05,9.0,0.08913371016578003,0.00010850980707211022,7997.19,0.94,0.008069246525103324,163.19,2028.11,7869.03,0.9664283537162479,0.03191489361702127,1915,84.93,14.24,0.13460034235316798,274
1,48,0.9997310373561028,0.9923951515152498,100.0,445.0,0.12493341295686733,0.26712165898760754,0.20879204643077998,3.91,5.7,0.0019741170753264647,0.6269122438324874,8305.73,1.02,0.4615498226574184,130.15,2387.97,8070.59,0.37982555929708584,0.2765957446808516,2212,100.0,10.51,0.008513484407060179,273
1,49,0.4760828981422731,0.8262204299688021,100.0,491.19,0.658251581576752,0.6419997418848573,0.5267907779315855,9.35,13.61,0.4549378463643679,0.8630981369449477,8710.23,1.07,0.6434952940914505,313.01,2387.83,8049.07,0.32802797676714057,0.6489361702127661,2324,100.0,24.49,0.4826726219491459,272
1,50,0.8330540510702551,0.9896888720751842,100.0,449.44,0.17905031890904244,0.2967870206356711,0.21863657908683853,5.48,7.98,0.13152208922695696,0.6500175895802434,8335.41,1.02,0.4418936729282916,181.64,2387.84,8064.05,0.35564151768423713,0.28723404255319185,2223,100.0,14.84,0.15664357861086248,271
1,51,0.23824601082927158,0.30175336244349726,100.0,489.05,0.634136625327681,0.705853608704166,0.6982123724241593,10.52,15.47,0.5963839848227364,0.8524236450106599,8773.48,1.26,0.7482770664931753,371.04,2387.84,8124.64,0.08698309759590872,0.6808510638297873,2319,100.0,28.47,0.6209005475383449,270
1,52,0.9997578760817338,0.9946319741708299,100.0,445.0,0.12581235718753003,0.2709802724039343,0.21070334616789932,3.91,5.7,0.0028394801812374193,0.6269290719729703,8300.69,1.02,0.4487603945773744,129.56,2387.9,8075.56,0.3757364449746272,0.2553191489361706,2212,100.0,10.6,0.009216328659041206,269
1,53,0.4762715072037306,0.8246775334024545,100.0,491.19,0.6593185739265115,0.6428011987561102,0.5246505646363975,9.35,13.61,0.45743147695185665,0.8631034090904413,8713.12,1.07,0.6496573647963264,313.12,2387.87,8055.66,0.3255790034132251,0.6382978723404253,2324,100.0,24.37,0.47916973688685355,268
1,54,0.9997763046363926,0.9885801167563943,100.0,445.0,0.12076811349521943,0.2755993565240149,0.2035732466663842,3.91,5.7,0.002808229860550293,0.6268475788624466,8311.53,1.02,0.4733094474444135,129.83,2387.99,8075.98,0.38082197505339144,0.2765957446808516,2212,100.0,10.61,0.008677859272442856,267
1,55,0.9998912008708291,0.988574379382349,100.0,445.0,0.12538661743246138,0.27472150628457914,0.22126779872169555,3.91,5.7,0.002072808819564731,0.6269796622185657,8308.57,1.01,0.4528355849353849,130.44,2387.99,8073.78,0.39348978789963995,0.2765957446808516,2212,100.0,10.63,0.008099713194200386,266
1,56,0.4761840707989757,0.8282568919859689,100.0,491.19,0.6512973632024641,0.6482570657173281,0.5402769339964033,9.35,13.61,0.4560712403410572,0.8630720278042734,8713.43,1.07,0.6676775834281337,313.51,2387.8,8052.98,0.31760920652232105,0.6276595744680851,2324,100.0,24.42,0.47324657363427175,265
1,57,7.263840908519847e-05,0.0055662359947852656,100.0,518.67,0.9883738362373169,0.9145560214853643,0.9477079776121986,14.62,21.58,0.9635280152921273,0.9975336997716022,9034.22,1.3,0.9235348367593703,518.82,2387.35,8121.79,0.015601704349261336,0.9361702127659575,2388,100.0,38.76,0.9672950698876586,264
1,58,0.9996816988808831,0.9913382777049395,100.0,445.0,0.12272117214343758,0.26466863079377223,0.1978445800487756,3.91,5.7,0.004203829063634701,0.6268240926035222,8305.27,1.02,0.46887346594631607,130.18,2387.96,8076.8,0.38451211892020165,0.2553191489361706,2212,100.0,10.54,0.002987088070919297,263
1,59,0.5950876272290686,0.7297617918962804,60.0,462.54,0.006706951177343434,0.012205329756996619,0.017135497755605744,7.05,9.01,0.08780118564407724,8.534795110559656e-05,8003.35,0.93,0.01990237508512971,163.88,2028.13,7868.12,0.9805002015499458,0.021276595744680993,1915,84.93,14.34,0.13112012968610076,262
1,60,0.47627223187685824,0.828219037874059,100.0,491.19,0.6589808872731027,0.6436476274249379,0.5275606886397535,9.35,13.62,0.45630849601246354,0.8630482017833234,8711.42,1.07,0.6733806144963261,313.04,2387.8,8056.63,0.3309414548185017,0.6276595744680851,2324,100.0,24.26,0.48498520626211566,261
1,61,0.8332200710798254,0.9849864281182822,100.0,449.44,0.18033935000536516,0.311467054300238,0.21382563199783755,5.48,7.97,0.13284879585581266,0.6499573221382944,8338.06,1.02,0.44261180645608045,182.03,2387.88,8060.79,0.35928245988444907,0.3191489361702131,2223,100.0,14.68,0.15842902973484635,260
1,62,0.9997441994649808,0.9927048349372671,100.0,445.0,0.12229862103972522,0.2730952668374784,0.21001384306728532,3.91,5.7,0.0021907591746804234,0.626888505691463,8312.01,1.01,0.4648940523589604,129.38,2387.95,8078.08,0.40045632830126543,0.2765957446808516,2212,100.0,10.59,0.0051126251232812,259
1,63,8.073954138133814e-05,0.011674260443922235,100.0,518.67,0.9899204114043689,0.9204945440882715,0.9130268581339314,14.62,21.57,0.9620185796545586,0.9980500076657766,9037.5,1.3,0.9121370645632849,519.63,2387.56,8120.54,0.016405562253645645,0.9255319148936172,2388,100.0,38.83,0.9692392277782187,258
1,64,0.23799762741787356,0.2997027998403903,100.0,489.05,0.6322709991135635,0.688665379716165,0.678353917895425,10.52,15.47,0.5950808012400317,0.8525193677390392,8768.53,1.26,0.7485399482136033,370.33,2387.88,8116.15,0.09487375038110368,0.7127659574468086,2319,100.0,28.66,0.6222722274494692,257
1,65,0.0001490222707985049,0.01147353341251593,100.0,518.67,0.9831546772248281,0.9248099167783308,0.9209977785687347,14.62,21.58,0.9665842057205085,0.9988602472099881,9047.17,1.3,0.9092218639399907,521.18,2387.92,8126.44,0.010146951429827578,0.9148936170212769,2388,100.0,39.06,0.9739947626767032,256
1,66,0.9998149304148035,0.9891146257560834,100.0,445.0,0.12446166948279025,0.2552849729585134,0.22033309820286062,3.91,5.69,0.001837489900384237,0.6269003492734875,8309.32,1.01,0.45968652259236276,129.91,2388.0,8070.94,0.3981033125235611,0.2553191489361706,2212,100.0,10.65,0.00457415573668285,255
1,67,0.8331562395707168,0.9967145709280131,100.0,449.44,0.1819232457237483,0.2924347225226933,0.20600133302484958,5.48,7.98,0.13127953202351056,0.649940614800177,8339.26,1.02,0.45143042676965806,182.41,2387.89,8062.45,0.3707970393628157,0.3191489361702131,2223,100.0,14.9,0.15922823166653438,254
1,68,0.00018069834384308158,0.0061724095721468735,100.0,518.67,0.9840512433646902,0.9378413265847629,0.9190664380392972,14.62,21.58,0.9655850760737672,0.9987687616958549,9044.67,1.3,0.9083457418638878,520.44,2387.95,8130.78,0.020044327699348496,0.9468085106382977,2388,100.0,39.14,0.9749243308809361,253
1,69,0.00016507198934663088,0.004367140806721786,100.0,518.67,0.9811182788132742,0.9340883477976054,0.918768979520443,14.62,21.59,0.9676375741265368,0.998868128910062,9053.86,1.3,0.9284172857074875,520.54,2387.93,8129.57,0.014077305529996753,0.9361702127659575,2388,100.0,39.06,0.9718805618219539,252
1,70,0.9997536932984982,0.9926869176561728,100.0,445.0,0.11824995439360375,0.2733586414614346,0.22538572668880397,3.91,5.7,0.00231101123208044,0.6269793230635496,8311.46,1.02,0.4666817640043117,130.09,2388.03,8078.86,0.38393744016547027,0.2765957446808516,2212,100.0,10.57,0.005679435003910993,251
1,71,0.23819904682353155,0.30543043775558815,100.0,489.05,0.6311458926930973,0.6859203879465441,0.6892579989272232,10.52,15.46,0.5955855535715509,0.8524987620668503,8762.49,1.26,0.7402056156706815,370.13,2387.85,8123.16,0.09793909846663462,0.6808510638297873,2319,100.0,28.65,0.6261605432305897,250
1,72,0.9997645529320867,0.9870166123544091,100.0,445.0,0.12187412292720712,0.29175490543680116,0.21191536828532032,3.91,5.7,0.003856658191630058,0.6270051561810366,8308.92,1.02,0.4699574217478717,129.71,2387.99,8078.28,0.37694412602551,0.26595744680851086,2212,100.0,10.68,0.011829322208744775,249
1,73,0.8331090019913786,0.9831870235488526,100.0,449.44,0.17494639959903502,0.30140799683417274,0.24327147338810562,5.48,7.98,0.13138842836753556,0.6499765316786448,8334.68,1.02,0.44984361124040273,182.67,2387.85,8058.77,0.3822173362427841,0.2978723404255321,2223,100.0,14.88,0.15215444435627418,248
1,74,0.47596221769038044,0.8249544274504731,100.0,491.19,0.6559842243072582,0.6587558178141433,0.5338667867099645,9.35,13.61,0.45479840034267277,0.8631455700154991,8709.37,1.07,0.6765698735920149,312.94,2387.8,8053.3,0.3292334668738772,0.6382978723404253,2324,100.0,24.38,0.48194143720313337,247
1,75,0.2382448956820993,0.30526051946850463,100.0,489.05,0.6342487289041161,0.7021646030008921,0.6649198718965352,10.52,15.46,0.5982833238094869,0.852471939919849,8772.98,1.26,0.7173008537932124,370.84,2387.85,8120.32,0.09886939261153893,0.6808510638297873,2319,100.0,28.58,0.6252989922120324,246
1,76,0.4759606314295071,0.824639316485235,100.0,491.19,0.6578508932844285,0.6377992903728882,0.5112417735275363,9.35,13.61,0.45501618716082876,0.8630884618336578,8724.32,1.07,0.6479107877235788,312.88,2387.89,8053.53,0.3233021149475941,0.6382978723404253,2324,100.0,24.48,0.4832110913357443,245
1,77,0.9997932163023023,0.9923054657120777,100.0,445.0,0.11892135548474325,0.26342876946965976,0.2038740529239198,3.91,5.69,0.002974341646604317,0.6268868218370649,8301.9,1.01,0.4700867977737282,129.83,2387.96,8072.08,0.39428731339884626,0.28723404255319185,2212,100.0,10.5,0.00515230181492532,244
1,78,0.9997582097966926,0.983198481598844,100.0,445.0,0.1276573510375636,0.2601230095300009,0.2201655059421288,3.91,5.69,0.002664426541967413,0.6269756881498454,8310.39,1.02,0.4597700108966656,129.83,2387.92,8075.21,0.3953691256647405,0.26595744680851086,2212,100.0,10.36,0.008836566039019222,243
1,79,0.9998242379952456,0.9920141007569374,100.0,445.0,0.12856712594714548,0.2791986795349346,0.20296478841019194,3.91,5.7,0.004541139233553926,0.6268911403485262,8302.15,1.02,0.451104688984044,129.94,2387.97,8069.63,0.383689710049564,0.28723404255319185,2212,100.0,10.57,0.009091630485302649,242
1,80,0.23830651284104837,0.29694035429533017,100.0,489.05,0.6338933809751968,0.6767294570620996,0.6722177401142271,10.52,15.46,0.5967542120110991,0.8524794831287501,8772.66,1.26,0.7486978011978853,369.94,2387.78,8119.38,0.11392498018191599,0.6808510638297873,2319,100.0,28.52,0.6214390169249431,241
1,81,0.4762941473586738,0.8267119305640632,100.0,491.19,0.6604147098484887,0.6360422399248695,0.5210725493252757,9.35,13.61,0.45456745719816477,0.8631077804142357,8713.87,1.07,0.6498671463234791,313.92,2387.85,8054.25,0.318257859828619,0.6489361702127661,2324,100.0,24.42,0.47660775622640666,240
1,82,0.8331117249678672,0.9935936871404707,100.0,449.44,0.1806655449719834,0.31692238308517373,0.2288358892485598,5.48,7.98,0.13147945111762632,0.649997587347479,8337.16,1.02,0.45810077736496746,182.14,2387.87,8061.6,0.371761632515057,0.28723404255319185,2223,100.0,14.67,0.1568362939702766,239
1,83,0.5951877125558429,0.7344474844051434,60.0,462.54,0.004033420816925926,0.027410321113407132,0.03353367625456105,7.05,9.0,0.08827687382081928,0.0,7998.88,0.94,0.01504400080346846,163.75,2028.11,7871.52,0.9671417748804059,0.021276595744680993,1915,84.93,14.25,0.1304229535329261,238
1,84,0.4761503520630282,0.8291007317363249,100.0,491.19,0.658974460992586,0.6243313391041085,0.5327982058221932,9.35,13.61,0.45468320924686284,0.8631060623116422,8702.15,1.07,0.6557338741912444,313.84,2387.83,8055.89,0.32187825960742744,0.6489361702127661,2324,100.0,24.43,0.48153333408908,237
1,85,0.9996577470889795,0.9949277809380028,100.0,445.0,0.12308964138801848,0.28918804018775246,0.20553471536757018,3.91,5.7,0.0021283979415058774,0.6268023367494369,8306.62,1.02,0.4658045201410239,130.58,2387.93,8077.56,0.38604172003850756,0.2765957446808516,2212,100.0,10.59,0.010712706743903955,236
1,86,2.463405789074089e-06,0.007634876891648496,100.0,518.67,0.9894377484728469,0.9296426393934252,0.9083490124267422,14.62,21.58,0.9660309965567184,0.998707029343743,9047.93,1.3,0.9189220475294251,520.7,2387.93,8136.59,0.012734995242762004,0.9255319148936172,2388,100.0,38.98,0.9686780859963953,235
1,87,0.833282386120214,0.9971816657292403,100.0,449.44,0.1809019296836505,0.2956053606454687,0.2329488767770962,5.48,7.98,0.13203886294534822,0.6498985398864203,8333.99,1.02,0.4488754303240854,182.26,2387.86,8065.45,0.37419574567519254,0.2978723404255321,2223,100.0,14.79,0.1526475689524221,234
1,88,0.9995964569963607,0.9883621873771404,100.0,445.0,0.1284023522451525,0.2646386785515147,0.21972202398915064,3.91,5.69,0.0008186490076076414,0.6270126471782778,8306.42,1.02,0.4462519775168885,130.09,2387.99,8070.55,0.3892981444492323,0.2765957446808516,2212,100.0,10.67,0.009783138539671055,233
